date,SE,NE,CE,NO,SO,NO2,NTE,NE2,SE2,SO2,SE3,SUR,NTE2,NE3
11/02/2022 14:00,0.48,0.61,0.7,0.66,0.57,,,0.53,0.36,0.55,0.59,0.59,0.46,0.78
11/02/2022 15:00,0.42,0.55,0.63,0.59,0.49,,,0.5,0.4,0.54,0.54,0.51,0.42,0.71
11/02/2022 16:00,0,0.43,0.48,0.47,0.37,,,0.39,0.32,0.35,0.41,0.4,0.34,0.56
11/02/2022 17:00,0,0.28,0.18,0.3,0.24,,,0.25,0.2,0.22,0.28,0.24,0.24,0.37
11/02/2022 18:00,0.08,0.12,0.06,0.14,0.08,,,0.11,0.07,0.09,0.11,0.09,0.1,0.16
11/02/2022 19:00,0.01,0,0.01,0.01,0,,,0.01,0.01,0.01,0.01,0.01,0,0.01
11/02/2022 20:00,0,0,0,0,0,,,0,0,0,0,0,0,0
11/02/2022 21:00,0,0,0,0,0,,,0,0,0,0,0,0,0
11/02/2022 22:00,0,0,0,0,0,,,0,0,0,0,0,0,0
11/02/2022 23:00,0,0,0,0,0,,,0,0,0,0,0,0,0
12/02/2022 00:00,0,0,0,0,0,,,0,0,0,0,0,0,
12/02/2022 01:00,0,0,0,0,0,,,0,0,0,0,0,0,
12/02/2022 02:00,0,0,0,0,0,,,0,0,0,0,0,0,
12/02/2022 03:00,0,0,0,0,0,,,0,0,0,0,0,0,
12/02/2022 04:00,0,0,0,0,0,,,0,0,0,0,0,0,
12/02/2022 05:00,0,0,0,0,0,,,0,0,0,0,0,0,
12/02/2022 06:00,0,0,0,0,0,,,0,0,0,0,0,0,
12/02/2022 07:00,0,0,0,0,0,,,0,0,0,0,0,0,
12/02/2022 08:00,0.02,0.02,0.02,0.02,0.02,,,0.02,0.02,0.02,0.02,0.01,0.01,
12/02/2022 09:00,0.14,0.14,0.16,0.18,0.17,,,0.14,0.11,0.17,0.14,0.15,0.09,
12/02/2022 10:00,0.27,0.32,0.27,0.36,0.34,,,0.29,0.24,0.36,0.3,0.35,0.2,
12/02/2022 11:00,0.38,0.47,0.53,0.51,0.47,,,0.43,0.36,0.51,0.45,0.49,0.32,
12/02/2022 12:00,0.46,0.58,0.66,0.63,0.57,,,0.52,0.43,0.61,0.55,0.58,0.41,
12/02/2022 13:00,0.49,0.63,0.73,0.7,0.6,,,0.57,0.47,0.53,0.61,0.62,0.46,0.78
12/02/2022 14:00,0.48,0.63,0.73,0.68,0,,,0.54,0,0.57,0.6,0.6,0.47,0.78
12/02/2022 15:00,0.4,0.57,0.66,0.63,0.5,,,0.51,0,0.55,0.54,0.53,0.44,0.71
12/02/2022 16:00,0,0.46,0.52,0.47,0,,,0.41,0,0.35,0.34,0.41,0.36,0.58
12/02/2022 17:00,0.12,0.24,0.18,0.32,0.31,,,0.28,0,0.28,0.18,0.23,0.13,0.39
12/02/2022 18:00,0.04,0.04,0.05,0.11,0,,,0.09,0,0.08,0.04,0.06,0.04,0.16
12/02/2022 19:00,0,0,0.01,0.01,0,,,0,0,0,0.01,0.01,0,0.01
12/02/2022 20:00,0,0,0,0,0,,,0,0,0,0,0,0,0
12/02/2022 21:00,0,0,0,0,0,,,0,0,0,0,0,0,0
12/02/2022 22:00,0,0,0,0,0,,,0,0,0,0,0,0,0
12/02/2022 23:00,0,0,0,0,0,,,0,0,0,0,0,0,0
13/02/2022 00:00,0,0,0,0,0,,,0,0,0,0,0,0,0
13/02/2022 01:00,0,0,0,0,0,,,0,0,0,0,0,0,0
13/02/2022 02:00,0,0,0,0,0,,,0,0,0,0,0,0,0
13/02/2022 03:00,0,0,0,0,0,,,0,0,0,0,0,0,0
13/02/2022 04:00,0,0,0,0,0,,,0,0,0,0,0,0,0
13/02/2022 05:00,0,0,0,0,0,,,0,0,0,0,0,0,
13/02/2022 06:00,0,0,0,0,0,,,0,0,0,0,0,0,0
13/02/2022 07:00,0,0,0,0,0,,,0,0,0,0,0,0,0
13/02/2022 08:00,0.03,0.02,0.02,0.02,0,,,0.03,0,0.02,0.03,0.01,0.01,0.03
13/02/2022 09:00,0,0.17,0.17,0.19,0.18,,,0.17,0,0.18,0.17,0.16,0.09,0.22
13/02/2022 10:00,0.29,0.35,0.3,0.38,0.35,,,0.32,0,0.38,0.34,0.37,0.22,0.43
13/02/2022 11:00,0.4,0.46,0.55,0.5,0.49,,,0.44,0,0.53,0.48,0.52,0.31,0.6
13/02/2022 12:00,0.5,0.63,0.72,0.67,0.62,,,0.52,0,0.66,0.6,0.62,0.46,0.71
13/02/2022 13:00,0.5,0.63,0.72,0.67,0.59,,,0.55,0,0.57,0.56,0.61,0.43,0.71
13/02/2022 14:00,0.41,0.52,0.56,0.52,0.47,,,0.43,0,0.47,0.46,0.55,0.4,0.62
13/02/2022 15:00,0.43,0.45,0.59,0.47,0.48,,,0.41,0,0.53,0.49,0.54,0.35,0.58
13/02/2022 16:00,0.33,0.35,0.47,0.31,0.36,,,0.26,0,0.39,0.29,0.39,0.3,0.37
13/02/2022 17:00,0.14,0.19,0.2,0.21,0.2,,,0.17,0,0.2,0.2,0.22,0.15,0.24
13/02/2022 18:00,0.06,0.06,0.08,0.08,0.07,,,0.06,0,0.07,0.07,0.07,0.05,0.08
13/02/2022 19:00,0.01,0,0.01,0.01,0.01,,,0.01,0,0.01,0.01,0.01,0.01,0.01
13/02/2022 20:00,0,0,0,0,0,,,0,0,0,0,0,0,0
13/02/2022 21:00,0,0,0,0,0,,,0,0,0,0,0,0,0
13/02/2022 22:00,0,0,0,0,0,,,0,0,0,0,0,0,0
13/02/2022 23:00,0,0,0,0,0,,,0,0,0,0,0,0,0
14/02/2022 00:00,0,0,0,0,0,,,0,,0,0,0,0,
14/02/2022 01:00,0,0,0,0,0,,,0,,0,0,0,0,
14/02/2022 02:00,0,0,0,0,0,,,0,,0,0,0,0,
14/02/2022 03:00,0,0,0,0,0,,,0,,0,0,0,0,
14/02/2022 04:00,0,0,0,0,0,,,0,,0,0,0,0,
14/02/2022 05:00,0,0,0,0,0,,,0,,0,0,0,0,
14/02/2022 06:00,0,0,0,0,0,,,0,,0,0,0,0,
14/02/2022 07:00,0,0,0,0,0,,,0,,0,0,0,0,
14/02/2022 08:00,0.03,0.02,0.02,0.02,0.02,,,0.03,,0.02,0.03,0.01,0.01,
14/02/2022 09:00,0.16,0.18,0.17,0.19,0.17,,,0.17,,0.18,0.18,0.16,0.1,
14/02/2022 10:00,0.29,0.35,0.3,0.38,0.35,,,0.31,,0.38,0.34,0.36,0.22,
14/02/2022 11:00,0.4,0.5,0.56,0.54,0.49,,,0.45,,0.54,0.48,0.51,0.34,
14/02/2022 12:00,0.48,0.61,0.69,0.65,0.6,,,0.53,,0.64,0.58,0.6,0.43,
14/02/2022 13:00,0.51,0.66,0.77,0.71,0.64,,,0.58,,0.53,0.63,0.65,0.48,
14/02/2022 14:00,0.5,0.65,0.77,0.71,0.63,,,0.55,,0.59,0.62,0.63,0.5,
14/02/2022 15:00,0.45,0.59,0.7,0.64,0.57,,,0.53,,0.6,0.56,0.56,0.46,
14/02/2022 16:00,0.35,0.47,0.57,0.51,0.45,,,0.42,0.34,0.41,0.45,0.44,0.38,
14/02/2022 17:00,0.1,0.31,0.2,0.35,0.3,,,0.29,0.23,0.28,0.3,0.28,0.27,
14/02/2022 18:00,0.1,0.14,0.06,0.16,0.11,,,0.12,0.07,0.12,0.14,0.11,0.12,
14/02/2022 19:00,0.01,0,0.01,0.02,0,,,0.01,0.01,0.01,0.01,0.01,0,
14/02/2022 20:00,0,0,0,0,0,,,0,0,0,0,0,0,
14/02/2022 21:00,0,0,0,0,0,,,0,0,0,0,0,0,0
14/02/2022 22:00,0,0,0,0,0,,,0,0,0,0,0,0,0
14/02/2022 23:00,0,0,0,0,0,,,0,0,0,0,0,0,0
15/02/2022 00:00,0,0,0,0,0,,,0,0,0,0,0,0,0
15/02/2022 01:00,0,0,0,0,0,,,0,0,0,0,0,0,0
15/02/2022 02:00,0,0,0,0,0,,,0,0,0,0,0,0,0
15/02/2022 03:00,0,0,0,0,0,,,0,0,0,0,0,0,0
15/02/2022 04:00,0,0,0,0,0,,,0,0,0,0,0,0,0
15/02/2022 05:00,0,0,0,0,0,,,0,0,0,0,0,0,0
15/02/2022 06:00,0,0,0,0,0,,,0,0,0,0,0,0,0
15/02/2022 07:00,0,0,0,0,0,,,0,0,0,0,0,0,0
15/02/2022 08:00,0.03,0.02,0.02,0.02,0.02,,,0.03,0.02,0.02,0.03,0.01,0.01,0.03
15/02/2022 09:00,0.15,0.17,0.17,0.19,0.18,,,0.16,0.14,0.18,0.17,0.16,0.09,0.21
15/02/2022 10:00,0.29,0.35,0.29,0.37,0.35,,,0.31,0.27,0.37,0.33,0.36,0.22,0.42
15/02/2022 11:00,0.4,0.49,0.55,0.54,0.49,,,0.44,0.38,0.53,0.47,0.5,0.33,0.6
15/02/2022 12:00,0.48,0.6,0.68,0.64,0.6,,,0.53,0.45,0.64,0.57,0.6,0.43,0.73
15/02/2022 13:00,0.51,0.66,0.75,0.72,0.64,,,0.58,0.49,0.53,0.63,0.64,0.48,0.8
15/02/2022 14:00,0.5,0.65,0.76,0.7,0.62,,,0.53,0.36,0.59,0.62,0.62,0.49,0.81
15/02/2022 15:00,0.45,0.59,0.71,0.64,0.56,,,0.53,0.2,0.59,0.56,0.55,0.46,0.73
15/02/2022 16:00,0.35,0.47,0.57,0.51,0.45,,,0.43,0.12,0.41,0.45,0.43,0.38,0.6
15/02/2022 17:00,0.1,0.31,0.2,0.34,0.3,,,0.29,0.22,0.28,0.3,0.28,0.27,0.41
15/02/2022 18:00,0.1,0.14,0.06,0.17,0.11,,,0.12,0.09,0.13,0.14,0.11,0.12,0.2
15/02/2022 19:00,0.01,0,0.01,0.02,0,,,0.01,0.01,0.01,0.01,0.01,0,0.02
15/02/2022 20:00,0,0,0,0,0,,,0,0,0,0,0,0,0
15/02/2022 21:00,0,0,0,0,0,,,0,0,0,0,0,0,0
15/02/2022 22:00,0,0,0,0,0,,,0,0,0,0,0,0,0
15/02/2022 23:00,0,0,0,0,0,,,0,0,0,0,0,0,0
16/02/2022 00:00,0,0,0,0,0,,,0,0,0,0,0,0,0
16/02/2022 01:00,0,0,0,0,0,,,0,0,0,0,0,0,0
16/02/2022 02:00,0,0,0,0,0,,,0,0,0,0,0,0,0
16/02/2022 03:00,0,0,0,0,0,,,0,0,0,0,0,0,0
16/02/2022 04:00,0,0,0,0,0,,,0,0,0,0,0,0,0
16/02/2022 05:00,0,0,0,0,0,,,0,0,0,0,0,0,0
16/02/2022 06:00,0,0,0,0,0,,,0,0,0,0,0,0,0
16/02/2022 07:00,0,0,0,0,0,,,0,0,0,0,0,0,0
16/02/2022 08:00,0.03,0.02,0.02,0.02,0.02,,,0.03,0.03,0.02,0.03,0.01,0.01,0.03
16/02/2022 09:00,0.15,0.17,0.17,0.19,0.17,,,0.16,0.16,0.18,0.17,0.17,0.09,0.21
16/02/2022 10:00,0.28,0.34,0.29,0.38,0.34,,,0.31,0.29,0.37,0.33,0.36,0.21,0
16/02/2022 11:00,0.4,0.5,0.56,0.54,0.49,,,0.44,0.39,0.53,0.47,0.5,0.33,0
16/02/2022 12:00,0.48,0.61,0.69,0.65,0.59,,,0.53,0.46,0.65,0.57,0.6,0.42,0.73
16/02/2022 13:00,0.51,0.65,0.76,0.7,0.64,,,0.58,0.49,0.53,0.62,0.64,0.48,0.8
16/02/2022 14:00,0.5,0.63,0.76,0.69,0.62,,,0.55,0.48,0.59,0.61,0.62,0.48,0.8
16/02/2022 15:00,0.44,0.58,0.7,0.63,0.56,,,0.53,0.43,0.59,0.56,0.55,0.44,0.73
16/02/2022 16:00,0.35,0.47,0.57,0.52,0.45,,,0.43,0.34,0.42,0.45,0.43,0.38,0.6
16/02/2022 17:00,0.1,0.32,0.21,0.35,0.3,,,0.3,0.22,0.28,0.3,0.28,0.27,0.41
16/02/2022 18:00,0.1,0.14,0.06,0.16,0.11,,,0.12,0.09,0.13,0.14,0.11,0.12,0.2
16/02/2022 19:00,0.01,0,0.01,0.02,0,,,0.01,0.01,0.01,0.01,0.01,0,0.02
16/02/2022 20:00,0,0,0,0,0,,,0,0,0,0,0,0,0
16/02/2022 21:00,0,0,0,0,0,,,0,0,0,0,0,0,0
16/02/2022 22:00,0,0,0,0,0,,,0,0,0,0,0,0,0
16/02/2022 23:00,0,0,0,0,0,,,0,0,0,0,0,0,0
17/02/2022 00:00,0,0,0,0,0,,,0,0,0,0,0,0,0
17/02/2022 01:00,0,0,0,0,0,,,0,0,0,0,0,0,0
17/02/2022 02:00,0,0,0,0,0,,,0,0,0,0,0,0,0
17/02/2022 03:00,0,0,0,0,0,,,0,0,0,0,0,0,0
17/02/2022 04:00,0,0,0,0,0,,,0,0,0,0,0,0,0
17/02/2022 05:00,0,0,0,0,0,,,0,0,0,0,0,0,0
17/02/2022 06:00,0,0,0,0,0,,,0,0,0,0,0,0,0
17/02/2022 07:00,0,0,0,0,0,,,0,0,0,0,0,0,0
17/02/2022 08:00,0.03,0.03,0.03,0.03,0.02,,,0.03,0.04,0.03,0.03,0.01,0.01,0.04
17/02/2022 09:00,0,0.17,0.18,0.21,0.19,,,0.17,0.18,0.19,0.18,0.18,0.1,0.23
17/02/2022 10:00,0.28,0.33,0.28,0.38,0.35,,,0.32,0.3,0.36,0.34,0.37,0.22,0.43
17/02/2022 11:00,0.4,0.5,0.54,0.53,0.48,,,0.45,0.4,0.52,0.48,0.51,0.34,0.62
17/02/2022 12:00,0.48,0.61,0.69,0.65,0.58,,,0.54,0.47,0.64,0.57,0.6,0.43,0.74
17/02/2022 13:00,0.51,0.65,0.76,0.71,0.63,,,0.59,0.5,0.53,0.61,0.63,0.48,0.8
17/02/2022 14:00,0.5,0.64,0.76,0.7,0.62,,,0.56,0.48,0.6,0.6,0.61,0.49,0.79
17/02/2022 15:00,0.44,0.58,0.68,0.63,0.55,,,0.53,0.42,0.58,0.54,0.54,0.45,0.71
17/02/2022 16:00,0.34,0.45,0.55,0.5,0.44,,,0.41,0.32,0.42,0.43,0.42,0.36,0.56
17/02/2022 17:00,0.12,0.29,0.22,0.33,0.28,,,0.27,0.2,0.27,0.29,0.27,0.25,0.39
17/02/2022 18:00,0.09,0.12,0.07,0.15,0.11,,,0.11,0.08,0.11,0.12,0.1,0.11,0.17
17/02/2022 19:00,0.01,0.01,0.01,0.02,0.01,,,0.01,0.01,0.01,0.01,0.01,0.01,0.02
17/02/2022 20:00,0,0,0,0,0,,,0,0,0,0,0,0,0
17/02/2022 21:00,0,0,0,0,0,,,0,0,0,0,0,0,0
17/02/2022 22:00,0,0,0,0,0,,,0,0,0,0,0,0,0
17/02/2022 23:00,0,0,0,0,0,,,0,0,0,0,0,0,0
18/02/2022 00:00,0,0,0,0,0,,,0,0,0,0,0,0,
18/02/2022 01:00,0,0,0,0,0,,,0,0,0,0,0,0,
18/02/2022 02:00,0,0,0,0,0,,,0,0,0,0,0,0,
18/02/2022 03:00,0,0,0,0,0,,,0,0,0,0,0,0,
18/02/2022 04:00,0,0,0,0,0,,,0,0,0,0,0,0,
18/02/2022 05:00,0,0,0,0,0,,,0,0,0,0,0,0,
18/02/2022 06:00,0,0,0,0,0,,,0,0,0,0,0,0,
18/02/2022 07:00,0,0,0,0,0,,,0,0,0,0,0,0,
18/02/2022 08:00,0.03,0.02,0.03,0.03,0.02,,,0.03,0.03,0.02,0.03,0.01,0.01,
18/02/2022 09:00,0.16,0.18,0.18,0.19,0.18,,,0.17,0.17,0.18,0.17,0.17,0.1,
18/02/2022 10:00,0.29,0.35,0.29,0.38,0.35,,,0.32,0.3,0.37,0.33,0.37,0.22,
18/02/2022 11:00,0.4,0.5,0.56,0.53,0.49,,,0.45,0.4,0.53,0.47,0.51,0.33,
18/02/2022 12:00,0.48,0.6,0.69,0.65,0.59,,,0.54,0.47,0.63,0.57,0.6,0.42,
18/02/2022 13:00,0.52,0.66,0.76,0.71,0.64,,,0.59,0.5,0.51,0.62,0.65,0.48,
18/02/2022 14:00,0.5,0.65,0.77,0.71,0.63,,,0.56,0.49,0.6,0.61,0.63,0.49,0.81
18/02/2022 15:00,0.45,0.59,0.7,0.64,0.57,,,0.54,0.43,0.6,0.55,0.55,0.46,0.73
18/02/2022 16:00,0.35,0.46,0.57,0.52,0.46,,,0.44,0.33,0.45,0.44,0.43,0.38,0.6
18/02/2022 17:00,0.12,0.32,0.22,0.35,0,,,0.3,0.17,0.3,0.23,0.29,0.27,0.42
18/02/2022 18:00,0.1,0.1,0.06,0.09,0.05,,,0.12,0.07,0.06,0.13,0.13,0.08,0.19
18/02/2022 19:00,0.01,0,0.01,0.02,0.01,,,0.01,0.01,0.01,0.01,0.01,0,0.01
18/02/2022 20:00,0,0,0,0,0,,,0,0,0,0,0,0,0
18/02/2022 21:00,0,0,0,0,0,,,0,0,0,0,0,0,0
18/02/2022 22:00,0,0,0,0,0,,,0,0,0,0,0,0,0
18/02/2022 23:00,0,0,0,0,0,,,0,0,0,0,0,0,0
19/02/2022 00:00,0,0,0,0,0,,,0,0,0,0,0,0,0
19/02/2022 01:00,0,0,0,0,0,,,0,0,0,0,0,0,0
19/02/2022 02:00,0,0,0,0,0,,,0,0,0,0,0,0,0
19/02/2022 03:00,0,0,0,0,0,,,0,0,0,0,0,0,0
19/02/2022 04:00,0,0,0,0,0,,,0,0,0,0,0,0,0
19/02/2022 05:00,0,0,0,0,0,,,0,0,0,0,0,0,0
19/02/2022 06:00,0,0,0,0,0,,,0,0,0,0,0,0,0
19/02/2022 07:00,0,0,0,0,0,,,0,0,0,0,0,0,0
19/02/2022 08:00,0.03,0.03,0.02,0.02,0.02,,,0.02,0.04,0.03,0.03,0.01,0.01,0.03
19/02/2022 09:00,0.16,0.17,0.18,0.2,0.2,,,0.16,0.16,0.2,0.17,0.18,0.11,0.2
19/02/2022 10:00,0.26,0.33,0.28,0.37,0.35,,,0.33,0.26,0.33,0.35,0.37,0.19,0.46
19/02/2022 11:00,0.42,0.52,0.59,0.49,0.49,,,0.45,0.41,0.55,0.48,0.52,0.36,0.63
19/02/2022 12:00,0.5,0.61,0.71,0.67,0.6,,,0.55,0.48,0.65,0.58,0.56,0.44,0.73
19/02/2022 13:00,0.52,0.66,0.78,0.72,0.64,,,0.6,0.5,0.52,0.62,0.66,0.49,0.8
19/02/2022 14:00,0.47,0.67,0.75,0.71,0.64,,,0.57,0.47,0.62,0.54,0.59,0.49,0.81
19/02/2022 15:00,0.45,0.58,0.71,0.65,0.58,,,0.54,0.38,0.61,0.57,0.55,0.46,0.75
19/02/2022 16:00,0.36,0.48,0.58,0.47,0.47,,,0.45,0.34,0.49,0.45,0.4,0.39,0.61
19/02/2022 17:00,0.12,0.32,0.24,0.34,0.31,,,0.29,0.22,0.32,0.31,0.29,0.29,0.42
19/02/2022 18:00,0.11,0.15,0.07,0.17,0.13,,,0.13,0.1,0.14,0.14,0.11,0.14,0.21
19/02/2022 19:00,0.01,0.01,0.01,0.02,0,,,0.01,0.01,0.01,0.02,0.01,0.01,0.02
19/02/2022 20:00,0,0,0,0,0,,,0,0,0,0,0,0,0
19/02/2022 21:00,0,0,0,0,0,,,0,0,0,0,0,0,0
19/02/2022 22:00,0,0,0,0,0,,,0,0,0,0,0,0,0
19/02/2022 23:00,0,0,0,0,0,,,0,0,0,0,0,0,0
20/02/2022 00:00,0,0,0,0,0,,,0,0,0,0,0,0,0
20/02/2022 01:00,0,0,0,0,0,,,0,0,0,0,0,0,0
20/02/2022 02:00,0,0,0,0,0,,,0,0,0,0,0,0,0
20/02/2022 03:00,0,0,0,0,0,,,0,0,0,0,0,0,0
20/02/2022 04:00,0,0,0,0,0,,,0,0,0,0,0,0,0
20/02/2022 05:00,0,-0.01,0,0,0,,,0,0,0,0,0,0,
20/02/2022 06:00,0,0,0,0,0,,,0,0,0,0,0,0,0
20/02/2022 07:00,0,0,0,0,0,,,0,0,0,0,0,0,0
20/02/2022 08:00,0.03,0.03,0.03,0.03,0.03,,,0.03,0.03,0.03,0.03,0.01,0.02,0.03
20/02/2022 09:00,0.15,0.18,0.18,,0.18,,,0.17,0.16,0.18,0.17,0.17,0.1,0.2
20/02/2022 10:00,0.29,0.35,0.28,,0.34,,,0.31,0.3,0.36,0.32,0.35,0.21,0.41
20/02/2022 11:00,0,0.46,0.52,,0.4,,,0.39,0.35,0.52,0.39,0.49,0.36,0.59
20/02/2022 12:00,0.46,0.59,0.64,,0.47,,,0.49,0.39,0.6,0.52,0.56,0.45,0.74
20/02/2022 13:00,0.51,0.65,0.75,0.69,0.64,,,0.59,0.5,0.52,0.61,0.63,0.48,0.78
20/02/2022 14:00,0.49,0.65,0.74,0.7,0.62,,,0.56,0.48,0.6,0.6,0.62,0.49,0.78
20/02/2022 15:00,0.45,0.59,0.66,0.65,0.56,,,0.52,0.42,0.59,0.56,0.54,0.45,0.72
20/02/2022 16:00,0.36,0.45,0.4,0.52,0.44,,,0.43,0.33,0.31,0.44,0.42,0.35,0.59
20/02/2022 17:00,0.11,0.3,0.23,0.33,0.33,,,0.21,0.22,0.26,0.3,0.26,0.22,0.33
20/02/2022 18:00,0.1,0.15,0.06,0.17,0.13,,,0.12,0.09,0.14,0.14,0.12,0.12,0.16
20/02/2022 19:00,0.01,0.01,0.01,0.02,0.01,,,0.01,0.01,0.01,0.01,0.01,0.01,0.02
20/02/2022 20:00,0,0,0,0,0,,,0,0,0,0,0,0,0
20/02/2022 21:00,0,0,0,0,0,,,0,0,0,0,0,0,0
20/02/2022 22:00,0,0,0,0,0,,,0,0,0,0,0,0,0
20/02/2022 23:00,0,0,0,0,0,,,0,0,0,0,0,0,0
21/02/2022 00:00,0,0,0,0,0,,,0,0,0,0,0,0,
21/02/2022 01:00,0,0,0,0,0,,,0,0,0,0,0,0,
21/02/2022 02:00,0,0,0,0,0,,,0,0,0,0,0,0,
21/02/2022 03:00,0,0,0,0,0,,,0,0,0,0,0,0,
21/02/2022 04:00,0,0,0,0,0,,,0,0,0,0,0,0,
21/02/2022 05:00,0,0,0,0,0,,,0,0,0,0,0,0,
21/02/2022 06:00,0,0,0,0,0,,,0,0,0,0,0,0,
21/02/2022 07:00,0,0,0,0,0,,,0,0,0,0,0,0,
21/02/2022 08:00,0.02,0.01,0.03,0.02,0.02,,,0.01,0.01,0.02,0.01,0.01,0.01,
21/02/2022 09:00,0.16,0.1,0.19,0.2,0.18,,,0.07,0.04,0.19,0.05,0.17,0.1,
21/02/2022 10:00,0.29,0.29,0.29,0.38,0.35,,,0.25,0.14,0.38,0.1,0.36,0.21,
21/02/2022 11:00,0.4,0.49,0.56,0.55,0.5,,,0.44,0.39,0.54,0.27,0.5,0.32,
21/02/2022 12:00,0.47,0.6,0.68,0.66,0.59,,,0.54,0.47,0.65,0.56,0.6,0.43,
21/02/2022 13:00,0.51,0.66,0.76,0.72,0.64,,,0.59,0.5,0.53,0.62,0.64,0.49,
21/02/2022 14:00,0.51,0.65,0.78,0.72,0.56,,,0.56,0.48,0.62,0.61,0.53,0.5,
21/02/2022 15:00,0.45,0.58,0.7,0.64,0.36,,,0.54,0.43,0.41,0.56,0.47,0.47,
21/02/2022 16:00,0.36,0.48,0.47,0.5,0.28,,,0.44,0.34,0.4,0.45,0.42,0.29,
21/02/2022 17:00,0.1,0.31,0.23,0.36,0.29,,,0.3,0.22,0.25,0.31,0.29,0.27,0.41
21/02/2022 18:00,0.1,0.13,0.06,0.16,0.11,,,0.13,0.09,0.11,0.15,0.12,0.12,0.2
21/02/2022 19:00,0.01,0,0.01,0.01,0,,,0.01,0.01,0,0.01,0.01,0,0.01
21/02/2022 20:00,0,0,0,0,0,,,0,0,0,0,0,0,0
21/02/2022 21:00,0,0,0,0,0,,,0,0,0,0,0,0,0
21/02/2022 22:00,0,0,0,0,0,,,0,0,0,0,0,0,0
21/02/2022 23:00,0,0,0,0,0,,,0,0,0,0,0,0,0
22/02/2022 00:00,0,0,0,0,0,,,0,0,0,0,0,0,0
22/02/2022 01:00,0,0,0,0,0,,,0,0,0,0,0,0,0
22/02/2022 02:00,0,0,0,0,0,,,0,0,0,0,0,0,0
22/02/2022 03:00,0,0,0,0,0,,,0,0,0,0,0,0,0
22/02/2022 04:00,0,0,0,0,0,,,0,0,0,0,0,0,0
22/02/2022 05:00,0,0,0,0,0,,,0,0,0,0,0,0,0
22/02/2022 06:00,0,0,0,0,0,,,0,0,0,0,0,0,0
22/02/2022 07:00,0,0,0,0,0,,,0,0,0,0,0,0,0
22/02/2022 08:00,0.04,0.04,0.03,0.03,0.03,,,0.03,0.04,0.03,0.03,0.01,0.01,0.04
22/02/2022 09:00,0.17,0.19,0.2,0.21,0.19,,,0.18,0.17,0.21,0.18,0.18,0.11,0.22
22/02/2022 10:00,0.31,0.37,0.28,0.4,0.36,,,0.33,0.3,0.4,0.34,0.38,0.23,0.43
22/02/2022 11:00,0.42,0.52,0.59,0.57,0.51,,,0.35,0.41,0.56,0.48,0.52,0.35,0.62
22/02/2022 12:00,0.49,0.63,0.72,0.68,0.61,,,0.54,0.47,0.67,0.58,0.61,0.45,0.74
22/02/2022 13:00,0.53,0.67,0.79,0.74,0.66,,,0.58,0.5,0.54,0.63,0.65,0.5,0.8
22/02/2022 14:00,0.51,0.65,,0.74,0.65,,,0.56,0.49,0.67,0.61,0.63,0.5,0
22/02/2022 15:00,0.45,0.59,0.72,0.66,0.58,,,0.53,0.42,0.62,0.57,0.55,0.46,0.72
22/02/2022 16:00,0.35,0.47,0.57,0.52,0.46,,,0.43,0.33,0.48,0.45,0.43,0.38,0.58
22/02/2022 17:00,0.11,0.31,0.23,0.35,0.3,,,0.29,0.22,0.31,0.31,0.28,0.27,0.41
22/02/2022 18:00,0.1,0.14,0.06,0.17,0.12,,,0.12,0.09,0.13,0.14,0.11,0.13,0.19
22/02/2022 19:00,0.01,0.01,0.01,0.02,0.01,,,0.01,0.01,0.01,0.02,0.01,0.01,0.02
22/02/2022 20:00,0,0,0,0,0,,,0,0,0,0,0,0,0
22/02/2022 21:00,0,0,0,0,0,,,0,0,0,0,0,0,0
22/02/2022 22:00,0,0,0,0,0,,,0,0,0,0,0,0,0
22/02/2022 23:00,0,0,0,0,0,,,0,0,0,0,0,0,0
23/02/2022 00:00,0,0,0,0,0,,,0,0,0,0,0,0,0
23/02/2022 01:00,0,0,0,0,0,,,0,0,0,0,0,0,0
23/02/2022 02:00,0,0,0,0,0,,,0,0,0,0,0,0,0
23/02/2022 03:00,0,0,0,0,0,,,0,0,0,0,0,0,0
23/02/2022 04:00,0,0,0,0,0,,,0,0,0,0,0,0,0
23/02/2022 05:00,0,0,0,0,0,,,0,0,0,0,0,0,0
23/02/2022 06:00,0,0,0,0,0,,,0,0,0,0,0,0,0
23/02/2022 07:00,0,0,0,0,0,,,0,0,0,0,0,0,0
23/02/2022 08:00,0.01,0.01,0.01,0.02,0.03,,,0,0,0.02,0.01,0.01,0.01,0.01
23/02/2022 09:00,0.04,0.04,0.06,0.12,0.16,,,0.02,0.02,0.08,0.03,0.07,0.03,0.03
23/02/2022 10:00,0.04,0.07,0.09,0.18,0.31,,,0.07,0,0.14,0.05,0.09,0.04,0.06
23/02/2022 11:00,0.07,0.1,0.13,0.27,0.26,,,0.17,0.1,0.16,0.09,0.1,0.08,0.23
23/02/2022 12:00,0.13,,0.24,0.27,0.18,,,0.26,0.13,0.25,0.12,0.19,0.11,0.16
23/02/2022 13:00,0.16,0.16,0.31,0.18,0.46,,,0.18,0.12,0.31,0.15,0.3,0.16,0.31
23/02/2022 14:00,0.21,0.06,0.21,0.18,0.52,,,0.05,0.18,0.4,0.21,0.31,0.05,0.33
23/02/2022 15:00,0.11,0.11,0.22,0.15,0.5,,,0.06,0.17,0.21,0.24,0.21,0.17,0.15
