date,SE,NE,CE,NO,SO,NO2,NTE,NE2,SE2,SO2,SE3,SUR,NTE2,NE3
27/01/2022 11:00,3.471,4.45,4.758,6.172,5.8,2.904,3.626,3.404,,4.754,2.942,2.196,5.317,2.75
27/01/2022 12:00,3.446,4.491,4.725,6.144,5.587,2.904,3.635,3.396,,4.696,2.938,2.191,5.321,2.755
27/01/2022 13:00,3.425,4.504,4.648,6.089,5.421,2.909,3.638,3.383,,4.575,2.933,2.187,5.325,2.759
27/01/2022 14:00,3.426,4.483,4.6,5.967,5.225,2.913,3.632,3.375,,4.471,2.929,2.183,5.279,2.668
27/01/2022 15:00,3.436,4.47,4.643,5.9,5.033,2.917,3.623,3.342,,4.4,2.971,2.182,5.283,2.527
27/01/2022 16:00,3.432,4.473,4.674,5.867,4.879,2.917,3.618,3.292,,4.317,3.046,2.182,5.3,2.35
27/01/2022 17:00,3.382,4.482,4.726,5.844,4.758,2.922,3.6,3.25,,4.258,3.063,2.181,5.312,2.168
27/01/2022 18:00,3.336,4.477,4.761,5.817,4.646,2.93,3.586,3.212,,4.179,3.067,2.18,5.325,2.005
27/01/2022 19:00,3.323,4.468,4.787,5.767,4.558,2.935,3.582,3.175,,4.083,3.067,2.179,5.342,1.905
27/01/2022 20:00,3.309,4.5,4.796,5.739,4.55,2.935,3.573,3.148,,4.038,3.063,2.178,5.387,1.841
27/01/2022 21:00,3.295,4.536,4.804,5.744,4.563,2.939,3.564,3.126,,4.038,3.054,,5.404,1.805
27/01/2022 22:00,3.286,4.545,4.809,5.756,4.554,2.948,3.561,3.1,,4.046,3.046,,5.404,1.768
27/01/2022 23:00,3.273,4.555,4.822,5.794,4.55,2.961,3.552,3.078,,4.079,3.038,,5.408,1.773
28/01/2022 00:00,3.268,4.559,4.835,5.833,4.55,2.97,3.545,3.068,,4.1,3.033,,5.417,1.759
28/01/2022 01:00,3.264,4.564,4.822,5.889,4.554,2.974,3.555,3.059,,4.125,3.025,,5.442,1.991
28/01/2022 02:00,3.259,4.577,4.817,5.928,4.613,2.983,3.555,3.041,,4.183,3.004,,5.471,2.309
28/01/2022 03:00,3.259,4.573,4.83,5.916,4.696,2.987,3.564,3,,4.246,2.996,,5.475,2.35
28/01/2022 04:00,3.259,4.409,4.843,5.895,4.783,2.987,3.559,2.968,4,4.279,2.992,,5.454,2.345
28/01/2022 05:00,3.241,4.145,4.83,5.871,4.862,2.987,3.55,2.95,3.937,4.275,2.983,,5.45,2.341
28/01/2022 06:00,3.2,4.027,4.822,5.85,4.879,2.991,3.555,2.932,3.885,4.258,2.979,,5.446,2.332
28/01/2022 07:00,3.168,3.923,4.817,5.826,4.888,2.991,3.555,2.914,3.833,4.246,2.975,,5.412,2.323
28/01/2022 08:00,3.159,3.864,4.791,5.804,4.875,2.991,3.55,2.882,3.786,4.233,2.971,,5.383,2.318
28/01/2022 09:00,3.155,3.818,4.774,5.796,4.863,2.988,3.545,2.855,3.748,4.213,2.967,,5.362,2.278
28/01/2022 10:00,3.15,3.809,4.757,5.783,4.85,2.988,3.527,2.818,3.708,4.192,2.962,,5.346,2.238
28/01/2022 11:00,3.145,3.809,4.739,5.771,4.838,2.983,3.514,2.782,3.708,4.167,2.965,,5.342,2.238
28/01/2022 12:00,3.15,3.804,4.717,5.754,4.813,2.979,3.491,2.755,3.712,4.129,2.961,,5.304,2.229
28/01/2022 13:00,3.155,3.787,4.679,5.725,4.771,2.971,3.473,2.727,3.692,4.088,2.961,,5.25,2.213
28/01/2022 14:00,3.148,3.743,4.662,5.7,4.796,2.963,3.473,2.705,3.65,4.042,2.961,,5.196,2.204
28/01/2022 15:00,3.142,3.713,4.579,5.679,4.85,2.95,3.464,2.695,3.592,4,2.909,,5.154,2.196
28/01/2022 16:00,3.137,3.721,4.529,5.65,4.904,2.942,3.464,2.69,3.429,3.967,2.896,2.35,5.121,2.183
28/01/2022 17:00,3.129,3.683,4.458,5.629,4.963,2.933,3.467,2.665,3.225,3.938,2.896,2.342,5.087,2.171
28/01/2022 18:00,3.125,3.633,4.378,5.608,5.038,2.929,3.467,2.64,2.962,3.913,2.891,2.335,5.037,2.163
28/01/2022 19:00,3.125,3.571,4.305,5.596,5.125,2.921,3.471,2.61,2.862,3.867,2.887,2.329,4.95,2.15
28/01/2022 20:00,3.133,3.5,4.262,5.567,5.167,2.913,3.462,2.671,2.846,3.821,2.891,2.323,4.875,2.138
28/01/2022 21:00,3.137,3.438,4.22,5.517,5.171,2.908,3.452,3.014,2.862,3.767,2.891,2.317,4.837,2.133
28/01/2022 22:00,3.15,3.404,4.21,5.471,5.2,2.908,3.443,3.176,2.912,3.725,2.891,2.322,4.825,2.125
28/01/2022 23:00,3.171,3.391,4.195,5.412,5.292,2.904,3.438,3.219,2.996,3.679,2.896,2.322,4.808,2.1
29/01/2022 00:00,3.179,3.382,4.18,5.362,5.35,2.896,3.438,3.264,3.083,3.654,2.917,2.317,4.787,2.071
29/01/2022 01:00,3.183,3.376,4.215,5.304,5.375,2.883,3.419,3.268,3.104,3.633,2.939,2.313,4.75,1.813
29/01/2022 02:00,3.187,3.365,4.255,5.258,5.375,2.867,3.4,3.259,3.121,3.563,2.952,2.317,4.708,1.471
29/01/2022 03:00,3.192,3.34,4.27,5.229,5.425,2.858,3.39,3.255,3.154,3.488,2.957,2.322,4.687,1.342
29/01/2022 04:00,3.192,3.335,4.31,5.208,5.546,2.854,3.389,3.25,3.171,3.454,2.965,2.309,4.679,1.304
29/01/2022 05:00,3.217,3.355,4.34,5.192,5.654,2.854,3.395,3.241,3.2,3.458,2.978,2.304,4.671,1.288
29/01/2022 06:00,3.233,3.38,4.385,5.179,5.813,2.854,3.395,3.241,3.213,3.463,2.987,2.309,4.679,1.279
29/01/2022 07:00,3.25,3.4,4.44,5.171,5.967,2.858,3.389,3.241,3.233,3.479,3,2.329,4.688,1.267
29/01/2022 08:00,3.267,3.415,4.505,5.167,6.121,2.858,3.394,3.25,3.258,3.517,3.013,2.329,4.704,1.258
29/01/2022 09:00,3.283,3.465,4.56,5.171,6.304,2.858,3.389,3.273,3.271,3.554,3.026,2.321,4.733,1.288
29/01/2022 10:00,3.304,3.485,4.62,5.208,6.446,2.858,3.394,3.318,3.292,3.592,3.048,2.308,4.754,1.342
29/01/2022 11:00,3.321,3.47,4.66,5.233,6.575,2.863,3.394,3.341,3.308,3.621,3.05,2.304,4.763,1.542
29/01/2022 12:00,3.325,3.45,4.66,5.267,6.704,2.867,3.389,3.35,3.317,3.646,3.062,2.296,4.767,2.113
29/01/2022 13:00,3.338,3.44,4.665,5.304,6.796,2.879,3.378,3.364,3.325,3.658,3.071,2.296,4.771,2.429
29/01/2022 14:00,3.35,3.44,4.695,5.333,6.813,2.904,3.372,3.373,3.329,3.671,3.075,2.304,4.775,2.575
29/01/2022 15:00,3.367,3.43,4.7,5.383,6.808,2.933,3.367,3.348,3.333,3.683,3.083,2.313,4.775,2.725
29/01/2022 16:00,3.383,3.4,4.711,5.408,6.792,2.963,3.361,3.325,3.346,3.7,3.025,2.317,4.767,2.962
29/01/2022 17:00,3.392,3.39,4.716,5.421,6.788,2.979,3.361,3.329,3.354,3.721,3.037,2.321,4.758,3.129
29/01/2022 18:00,3.396,3.39,4.68,5.433,6.746,2.988,3.353,3.342,3.383,3.729,3.117,2.321,4.75,3.262
29/01/2022 19:00,3.404,3.445,4.643,5.429,6.663,2.988,3.347,3.417,3.55,3.725,3.154,2.325,4.738,3.287
29/01/2022 20:00,3.404,3.49,4.609,5.467,6.583,2.988,3.374,3.375,3.571,3.721,3.192,2.329,4.738,3.308
29/01/2022 21:00,3.408,3.515,4.583,5.479,6.533,2.988,3.395,3.079,3.563,3.721,3.208,2.329,4.746,3.317
29/01/2022 22:00,3.4,3.53,4.552,5.504,6.504,2.983,3.416,2.942,3.521,3.725,3.217,2.329,4.767,3.325
29/01/2022 23:00,3.388,3.514,4.517,5.525,6.413,2.983,3.432,2.904,3.458,3.708,3.221,2.329,4.783,3.329
30/01/2022 00:00,3.388,3.5,4.496,5.55,6.363,2.992,3.45,2.85,3.392,3.7,3.217,2.329,4.908,3.342
30/01/2022 01:00,3.392,3.491,4.439,5.571,6.35,3.013,3.47,2.842,3.387,3.742,3.208,2.329,4.929,3.354
30/01/2022 02:00,3.392,3.496,4.387,5.596,6.3,3.025,3.5,2.85,3.387,3.929,3.208,2.33,4.954,3.354
30/01/2022 03:00,3.392,3.521,4.364,5.613,6.179,3.038,3.524,2.854,3.383,4.021,3.208,2.323,4.979,3.362
30/01/2022 04:00,3.4,3.53,4.319,5.642,5.975,3.046,3.536,2.854,3.379,4.071,3.2,2.319,5,3.371
30/01/2022 05:00,3.4,3.522,4.29,5.679,5.792,3.046,3.559,2.858,3.371,4.071,3.187,2.32,5.125,3.375
30/01/2022 06:00,3.404,3.509,4.253,5.696,5.575,3.046,3.577,2.879,3.371,4.075,3.196,2.316,5.163,3.383
30/01/2022 07:00,3.409,3.522,4.2,5.708,5.4,3.054,3.587,2.908,3.383,4.125,3.187,2.295,5.183,3.404
30/01/2022 08:00,3.43,3.557,,5.725,5.254,3.063,3.617,2.929,3.4,4.146,3.183,2.284,5.192,3.442
30/01/2022 09:00,3.5,3.578,,5.738,5.108,3.07,3.635,2.946,3.433,4.208,3.191,2.295,5.217,3.458
30/01/2022 10:00,3.67,3.648,,5.729,5.029,3.1,3.665,2.996,3.475,4.433,3.191,2.505,5.283,3.437
30/01/2022 11:00,4.196,3.748,,5.746,5.154,3.13,3.7,3.029,3.567,4.637,3.217,2.847,5.421,3.267
30/01/2022 12:00,4.37,3.848,,5.758,5.4,3.139,3.743,3.063,3.663,4.733,3.274,3.284,5.575,2.708
30/01/2022 13:00,4.504,3.926,,5.752,5.642,3.152,3.787,3.083,3.738,4.804,3.33,3.753,5.696,2.408
30/01/2022 14:00,4.613,4.022,,5.835,5.871,3.148,3.83,3.108,3.804,4.992,3.383,3.989,5.8,2.287
30/01/2022 15:00,4.678,4.1,,5.939,5.874,3.139,3.887,3.113,3.867,5.3,3.43,4.126,5.9,2.237
30/01/2022 16:00,4.73,4.152,,6.013,6.078,3.123,3.939,3.117,3.929,5.517,3.47,4.205,5.975,2.667
30/01/2022 17:00,4.778,4.2,,6.07,6.191,3.1,3.954,3.129,3.971,5.708,3.491,4.279,6.042,2.783
30/01/2022 18:00,4.813,4.23,,6.117,6.3,3.1,3.992,3.146,3.975,5.85,3.443,4.337,6.088,2.688
30/01/2022 19:00,4.83,4.326,,6.155,6.37,3.114,4.008,3.133,3.825,5.908,3.417,4.363,6.158,2.688
30/01/2022 20:00,4.843,4.348,,6.182,6.396,3.123,4.013,3.192,3.833,5.95,3.465,4.379,6.175,2.683
30/01/2022 21:00,4.843,4.378,,6.205,6.413,3.127,4.013,3.225,3.842,5.975,3.47,4.395,6.204,2.688
30/01/2022 22:00,4.848,4.396,,6.214,6.413,3.132,4.013,3.25,3.858,5.987,3.474,4.421,6.204,2.688
30/01/2022 23:00,4.852,4.452,,6.232,6.435,3.138,4.013,3.258,3.863,6.029,3.474,4.442,6.213,2.671
31/01/2022 00:00,4.848,4.487,,6.223,6.461,3.133,4.004,3.258,3.854,6.067,3.461,4.474,6.104,2.667
31/01/2022 01:00,4.843,4.509,,6.227,6.483,3.124,4.004,3.25,3.846,6.05,3.452,4.516,6.1,2.663
31/01/2022 02:00,4.918,4.509,,6.227,6.504,3.119,3.996,3.242,3.838,5.892,3.448,4.445,6.088,2.667
31/01/2022 03:00,5,4.504,,6.267,6.5,3.11,3.992,3.246,3.813,5.942,3.448,4.376,6.075,2.671
31/01/2022 04:00,4.923,4.462,,6.252,6.509,3.105,3.992,3.258,3.813,5.958,3.461,4.309,6.071,2.675
31/01/2022 05:00,4.905,4.471,,6.224,6.535,3.11,3.992,3.267,3.804,5.971,3.465,4.248,5.963,2.679
31/01/2022 06:00,4.905,4.475,,6.214,6.557,3.119,3.996,3.254,3.796,6,3.438,4.204,5.925,2.683
31/01/2022 07:00,4.895,4.458,,6.224,6.578,3.114,4.013,3.252,3.775,5.971,3.442,4.242,5.904,2.704
31/01/2022 08:00,4.873,4.437,,6.233,6.622,3.105,4.004,3.255,3.754,5.942,3.446,4.288,5.917,2.713
31/01/2022 09:00,4.8,4.404,,6.238,6.635,3.095,3.996,3.241,3.738,5.887,3.438,4.325,5.908,2.704
31/01/2022 10:00,4.641,4.342,5.033,6.238,6.709,3.068,3.983,3.159,3.746,5.708,3.433,4.225,5.863,2.713
31/01/2022 11:00,4.114,4.271,5.153,6.233,6.622,3.045,3.975,3.109,3.708,5.65,3.421,4.013,5.767,2.713
31/01/2022 12:00,3.959,4.213,5.225,6.238,6.491,3.05,3.967,3.064,3.696,5.796,3.388,3.742,5.663,2.738
31/01/2022 13:00,3.85,4.148,5.357,6.245,6.291,3.041,3.967,3.032,3.696,5.908,3.358,3.508,5.579,2.771
31/01/2022 14:00,3.764,4.057,5.477,6.191,5.996,3.036,3.942,3.029,3.683,5.854,3.338,3.396,5.521,2.813
31/01/2022 15:00,3.709,3.987,5.478,6.118,6.004,3.027,3.913,3.035,3.654,5.638,3.313,3.337,5.438,2.73
31/01/2022 16:00,3.659,3.948,5.426,6.068,5.821,3.03,3.896,3.015,3.612,5.479,3.3,3.329,5.379,2.057
31/01/2022 17:00,3.623,3.917,5.378,6.036,5.708,3.043,3.887,3.005,3.692,5.325,3.421,3.325,5.354,1.783
31/01/2022 18:00,3.614,3.974,5.357,6.01,5.667,3.035,3.878,3.005,3.804,5.217,3.462,3.333,5.35,1.765
31/01/2022 19:00,3.645,4.004,5.357,6.045,5.629,3.03,3.987,2.94,3.879,5.196,3.475,3.371,5.333,1.761
31/01/2022 20:00,3.655,4.013,5.374,6.032,5.646,3.035,4.026,2.865,3.892,5.233,3.404,3.412,5.338,1.761
31/01/2022 21:00,3.668,4,5.374,6.073,5.708,3.039,4.043,2.815,3.904,5.317,3.408,3.446,5.333,1.761
31/01/2022 22:00,3.682,4.017,5.322,6.168,5.796,3.043,4.065,2.785,3.925,5.383,3.425,3.479,5.338,1.761
31/01/2022 23:00,3.691,3.991,5.217,6.195,5.879,3.062,4.096,2.79,3.95,5.388,3.429,3.5,5.338,1.796
01/02/2022 00:00,3.675,3.991,5.209,6.219,5.909,3.065,4.118,2.784,3.987,5.426,3.452,3.615,5.357,1.814
01/02/2022 01:00,3.724,4.005,5.191,6.233,5.939,3.07,4.173,2.826,4.057,5.465,3.461,3.535,5.383,1.841
01/02/2022 02:00,3.705,4.027,5.218,6.252,5.965,3.07,4.2,2.847,4.091,5.652,3.461,3.526,5.417,1.864
01/02/2022 03:00,3.687,4.05,5.395,6.255,6.022,3.078,4.205,2.858,4.113,5.596,3.47,3.526,5.452,1.882
01/02/2022 04:00,3.683,4.05,5.5,6.286,6.065,3.083,4.209,2.884,4.117,5.574,3.47,3.517,5.465,1.891
01/02/2022 05:00,3.687,4.032,5.539,6.323,6.061,3.087,4.205,2.9,4.143,5.604,3.474,3.504,5.487,1.909
01/02/2022 06:00,3.683,4.027,5.665,6.355,6.057,3.096,4.205,2.911,4.23,5.665,3.483,3.483,5.513,1.936
01/02/2022 07:00,3.709,4.045,5.857,6.373,6.061,3.104,4.236,2.92,4.3,5.696,3.487,3.461,5.539,1.95
01/02/2022 08:00,3.752,4.091,6.052,6.386,6.074,3.13,4.3,2.952,4.339,5.722,3.496,3.435,5.539,1.986
01/02/2022 09:00,3.783,4.227,6.326,6.477,6.117,3.157,4.386,3.014,4.339,5.813,3.5,3.417,5.561,2.114
01/02/2022 10:00,3.768,4.35,6.561,6.627,6.117,3.2,4.423,3.057,4.309,5.843,3.53,3.383,5.796,2.255
01/02/2022 11:00,3.764,4.405,6.822,6.9,6.065,3.257,4.505,3.1,4.678,5.948,3.583,3.378,6.409,2.364
01/02/2022 12:00,3.836,4.457,7.057,7.318,6.035,3.335,4.636,3.143,5.078,5.935,3.939,3.361,6.648,2.45
01/02/2022 13:00,3.891,4.678,7.065,7.777,6.248,3.413,4.764,3.181,5.109,6.035,3.996,3.304,6.809,2.564
01/02/2022 14:00,3.891,4.861,7.096,8.114,6.513,3.483,4.873,3.195,5.104,6.096,4.013,3.291,6.983,3.196
01/02/2022 15:00,3.886,4.909,7.161,8.345,6.726,3.591,4.977,3.217,5.104,6.235,4.157,3.274,7.048,3.478
01/02/2022 16:00,3.886,4.926,7.178,8.45,6.909,3.687,5.014,3.265,5.117,6.361,4.335,3.248,7.07,3.513
01/02/2022 17:00,3.873,4.922,7.196,8.564,7.026,3.757,5.045,3.296,5.022,6.448,4.191,3.217,7.057,3.53
01/02/2022 18:00,3.85,4.848,7.191,8.513,7.022,3.796,5,3.313,4.891,6.452,4.152,3.191,7.043,3.591
01/02/2022 19:00,3.8,4.73,7.174,8.517,7.022,3.809,4.891,3.365,4.861,6.443,4.178,3.161,7.022,3.596
01/02/2022 20:00,3.773,4.757,7.152,8.57,7,3.813,4.857,3.509,4.9,6.387,4.226,3.13,7.013,3.604
01/02/2022 21:00,3.75,4.761,7.135,8.561,6.93,3.813,4.848,3.539,4.913,6.291,4.252,3.109,7,3.609
01/02/2022 22:00,3.727,4.765,7.122,8.509,6.835,3.813,4.83,3.552,4.883,6.213,4.235,3.083,6.987,3.609
01/02/2022 23:00,3.714,4.761,7.25,8.513,6.726,3.787,4.85,3.543,4.843,6.178,4.235,3.07,6.974,3.587
02/02/2022 00:00,3.683,4.708,7.25,8.471,6.663,3.754,4.804,3.517,4.775,6.071,4.183,3.058,6.887,3.517
02/02/2022 01:00,3.665,4.696,7.386,8.483,6.625,3.746,4.752,3.488,4.721,6.021,4.183,3.054,6.867,3.508
02/02/2022 02:00,3.661,4.675,7.371,8.479,6.592,3.746,4.73,3.458,4.692,5.821,4.192,3.046,6.854,3.496
02/02/2022 03:00,3.657,4.654,7.214,8.458,6.538,3.742,4.717,3.433,4.683,5.742,4.204,3.033,6.833,3.483
02/02/2022 04:00,3.652,4.667,7.138,8.442,6.5,3.742,4.713,3.408,4.683,5.704,4.204,3.042,6.833,3.475
02/02/2022 05:00,3.63,4.696,7.067,8.425,6.57,3.738,4.709,3.392,4.667,5.658,4.204,3.079,6.825,3.467
02/02/2022 06:00,3.617,4.717,6.962,8.412,6.587,3.738,4.709,3.387,4.604,5.571,4.2,3.117,6.821,3.446
02/02/2022 07:00,3.587,4.708,6.776,8.396,6.583,3.729,4.661,3.383,4.558,5.521,4.196,3.154,6.825,3.425
02/02/2022 08:00,3.543,4.667,6.586,8.379,6.543,3.721,4.591,3.363,4.579,5.475,4.196,3.2,6.821,3.379
02/02/2022 09:00,3.609,4.567,6.3,8.3,6.513,3.725,4.522,3.304,4.642,5.375,4.254,3.233,6.796,3.258
02/02/2022 10:00,3.825,4.462,6.005,8.167,6.683,3.708,4.491,3.271,4.692,5.354,4.233,3.254,6.592,3.108
02/02/2022 11:00,3.888,4.417,5.61,7.921,6.865,3.675,4.422,3.246,4.346,5.163,4.171,3.442,6.008,2.992
02/02/2022 12:00,3.846,4.35,5.295,7.542,7.039,3.608,4.309,3.221,3.958,5.008,3.817,3.708,5.783,2.892
02/02/2022 13:00,3.804,4.15,5.214,7.121,6.987,3.55,4.186,3.2,3.917,4.821,3.75,3.863,5.633,2.809
02/02/2022 14:00,3.817,4.017,5.381,6.821,7.013,3.5,4.085,3.187,3.912,4.808,3.721,3.879,5.458,2.135
02/02/2022 15:00,3.846,3.992,5.41,6.646,7.009,3.421,3.974,3.148,3.912,4.813,3.583,3.917,5.425,1.857
02/02/2022 16:00,3.863,3.988,5.443,6.6,7.057,3.354,3.858,3.117,3.896,4.85,4.129,3.963,5.429,1.822
02/02/2022 17:00,3.871,4,5.462,6.517,7.165,3.312,3.821,3.117,3.962,4.908,5.533,3.992,5.429,1.804
02/02/2022 18:00,4.167,4.004,5.529,6.458,7.283,3.3,3.805,3.109,4.412,4.992,6.196,4.013,5.425,1.8
02/02/2022 19:00,4.463,4.004,5.671,6.446,7.365,3.292,3.789,3.078,4.775,5.071,6.388,4.025,5.446,1.9
02/02/2022 20:00,4.871,4.004,6.2,6.437,7.487,3.287,3.774,2.948,4.8,5.171,6.417,4.167,5.517,1.939
02/02/2022 21:00,5.113,4.033,6.457,6.5,7.652,3.287,3.768,2.922,4.833,5.288,6.408,4.217,5.567,1.948
02/02/2022 22:00,5.242,4.042,6.624,6.492,7.804,3.287,3.779,2.913,4.892,5.404,6.429,4.238,5.596,1.97
02/02/2022 23:00,5.333,4.042,6.605,6.462,7.961,3.296,3.765,2.914,4.946,5.5,6.446,4.267,5.604,1.983
03/02/2022 00:00,5.392,4.046,6.565,6.392,8.026,3.3,3.75,2.905,5.017,5.583,6.488,4.288,5.608,1.987
03/02/2022 01:00,5.438,4.042,6.517,6.358,8.178,3.296,3.753,2.891,5.063,5.625,6.517,4.317,5.613,2
03/02/2022 02:00,5.471,4.061,6.542,6.342,8.296,3.292,3.75,2.886,5.113,5.683,6.542,4.346,5.596,2.004
03/02/2022 03:00,5.492,4.052,6.583,6.329,8.378,3.287,3.733,2.886,5.146,5.746,6.533,4.358,5.579,2.004
03/02/2022 04:00,5.508,4.026,6.608,6.317,8.478,3.283,3.711,2.873,5.167,5.804,6.533,4.354,5.554,2.013
03/02/2022 05:00,5.529,3.991,6.642,6.3,8.438,3.279,3.711,2.868,5.179,5.863,6.533,4.321,5.529,2.022
03/02/2022 06:00,5.538,3.995,6.646,6.283,8.621,3.262,3.694,2.855,5.179,5.946,6.538,4.288,5.496,2.052
03/02/2022 07:00,5.546,3.977,6.65,6.313,8.746,3.258,3.689,2.841,5.179,6.021,6.55,4.254,5.458,2.087
03/02/2022 08:00,5.546,3.959,6.7,6.291,8.863,3.242,3.672,2.823,5.142,6.092,6.558,4.213,5.425,2.126
03/02/2022 09:00,5.446,3.909,6.708,6.261,8.946,3.226,3.661,2.819,5.088,6.108,6.508,4.167,5.388,2.157
03/02/2022 10:00,5.217,3.864,6.725,6.222,8.817,3.191,3.65,2.79,5.025,6.042,6.508,4.121,5.321,2.191
03/02/2022 11:00,5.133,3.852,6.708,6.223,8.579,3.161,3.628,2.781,4.983,5.975,6.517,3.888,5.267,2.2
03/02/2022 12:00,5.083,3.81,6.687,6.155,8.242,3.13,3.621,2.776,4.921,5.892,6.525,3.579,5.217,2.2
03/02/2022 13:00,5.046,3.767,6.617,6.086,8,3.096,3.605,2.767,4.875,5.8,6.517,3.367,5.175,2.179
03/02/2022 14:00,5.008,3.74,6.296,6.009,7.742,3.065,3.595,2.759,4.846,5.625,6.508,3.308,5.133,2.187
03/02/2022 15:00,5.039,3.726,6.158,5.873,7.529,3.035,3.582,2.745,4.833,5.404,6.496,3.258,5.092,2.187
03/02/2022 16:00,5.091,3.717,6.083,5.768,7.329,3.004,3.609,2.723,4.825,5.204,5.754,3.208,5.054,2.175
03/02/2022 17:00,5.162,3.661,6.025,5.7,7.142,2.974,3.577,2.686,4.733,5.038,4.321,3.171,5.025,2.158
03/02/2022 18:00,4.895,3.622,5.942,5.655,7.012,2.948,3.555,2.641,4.263,4.925,3.625,3.142,4.996,2.087
03/02/2022 19:00,4.525,3.533,5.858,5.61,6.975,2.939,3.541,2.605,3.838,4.846,3.383,3.117,4.937,2.004
03/02/2022 20:00,4.025,3.4,5.379,5.481,6.879,2.93,3.514,2.568,3.729,4.746,3.296,2.963,4.833,1.943
03/02/2022 21:00,3.735,3.294,5.146,5.31,6.721,2.922,3.486,2.545,3.646,4.621,3.262,2.9,4.746,1.917
03/02/2022 22:00,3.58,3.206,5.012,5.214,6.579,2.913,3.45,2.527,3.575,4.508,3.229,2.863,4.683,1.878
03/02/2022 23:00,3.47,,4.95,5.143,6.442,2.904,3.441,2.526,3.525,4.425,3.204,2.825,4.65,1.843
04/02/2022 00:00,3.41,,4.879,5.09,6.35,2.896,3.432,2.513,3.45,4.35,3.158,2.796,4.621,1.804
04/02/2022 01:00,3.365,,4.829,5.048,6.175,2.891,3.432,2.513,3.4,4.279,3.121,2.758,4.592,1.761
04/02/2022 02:00,3.32,,4.783,4.995,6.033,2.891,3.432,2.504,3.35,4.213,3.088,2.725,4.567,1.73
04/02/2022 03:00,3.295,,4.7,4.952,5.933,2.891,3.423,2.487,3.308,4.138,3.071,2.708,4.554,1.713
04/02/2022 04:00,3.275,,4.629,4.914,5.812,2.891,3.418,2.483,3.275,4.05,3.063,2.7,4.542,1.7
04/02/2022 05:00,3.26,,4.583,4.881,5.654,2.896,3.395,2.474,3.246,3.958,3.058,2.696,4.529,1.67
04/02/2022 06:00,3.245,,4.522,4.848,5.421,2.9,3.382,2.468,3.221,3.85,3.054,2.687,4.517,1.613
04/02/2022 07:00,3.23,,4.478,4.836,5.25,2.9,3.373,3.677,3.196,3.75,3.038,2.678,4.508,1.539
04/02/2022 08:00,3.216,,4.378,4.814,5.083,2.904,3.368,3.714,3.158,3.662,3.013,2.657,4.504,1.461
04/02/2022 09:00,3.211,,4.348,4.795,4.929,2.908,3.345,3.722,3.129,3.608,2.992,2.648,4.496,1.378
04/02/2022 10:00,3.216,,4.339,4.777,4.779,2.913,3.323,3.791,3.125,3.587,2.975,2.648,4.492,1.309
04/02/2022 11:00,3.211,,4.365,4.77,4.758,2.917,3.314,3.848,3.108,3.587,2.958,2.661,4.492,1.27
04/02/2022 12:00,3.216,,4.339,4.757,4.754,2.925,3.305,3.91,3.104,3.604,2.942,2.713,4.483,1.235
04/02/2022 13:00,3.216,,4.313,4.752,4.717,2.933,3.309,3.984,3.104,3.642,2.933,2.77,4.479,1.209
04/02/2022 14:00,3.237,,4.296,4.739,4.683,2.933,3.314,4.061,3.092,3.654,2.929,2.835,4.492,1.174
04/02/2022 15:00,3.325,,4.291,4.726,4.617,2.929,3.314,4.067,3.071,3.646,2.929,2.861,4.529,1.139
04/02/2022 16:00,3.352,,4.283,4.709,4.567,2.925,3.318,4.072,3.063,3.658,2.938,2.887,4.537,1.126
04/02/2022 17:00,3.359,,4.283,4.7,4.542,2.929,3.323,4.072,3.063,3.696,2.938,2.939,4.554,1.109
04/02/2022 18:00,3.352,,4.274,4.687,4.492,2.933,3.336,4.083,3.075,3.729,2.933,2.961,4.562,1.091
04/02/2022 19:00,3.348,,4.209,4.683,4.458,2.933,3.341,4.1,3.088,3.738,2.938,2.97,4.583,1.083
04/02/2022 20:00,3.352,,4.226,4.675,4.413,2.938,3.359,,3.088,3.738,2.938,2.978,4.596,1.075
04/02/2022 21:00,3.352,,4.265,4.675,4.429,2.942,3.364,,3.096,3.779,2.929,2.987,4.6,1.07
04/02/2022 22:00,3.357,,4.291,4.712,4.454,2.946,3.368,,3.096,3.792,2.935,3,4.604,1.068
04/02/2022 23:00,3.364,,4.365,4.8,4.45,2.954,3.368,,3.1,3.788,2.936,3.013,4.608,1.073
05/02/2022 00:00,3.391,,4.526,4.821,4.492,2.963,3.377,,3.167,3.842,2.938,3.026,4.637,1.136
05/02/2022 01:00,3.482,,4.713,4.833,4.554,2.971,3.387,,3.229,3.925,2.94,3.083,4.692,1.173
05/02/2022 02:00,3.559,,4.878,4.875,4.633,2.975,3.388,,3.267,4.008,2.965,3.148,4.754,1.186
05/02/2022 03:00,3.582,,5.07,4.912,4.713,2.975,3.396,,3.35,4.121,2.974,3.209,4.833,1.191
05/02/2022 04:00,3.605,,5.326,4.958,4.813,2.979,3.396,,3.517,4.254,2.978,3.257,4.896,1.205
05/02/2022 05:00,3.636,,5.5,5.004,4.942,2.983,3.408,,3.612,4.425,,3.3,4.929,1.232
05/02/2022 06:00,3.659,,5.554,5.067,5.079,2.996,3.446,5.672,3.662,4.583,,3.335,4.983,1.264
05/02/2022 07:00,3.673,,5.575,5.187,5.163,3.017,3.479,4.894,3.725,4.625,,3.321,5.058,1.341
